0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.0,0.0,0.0,-1.57079,0.0,1.57079,-0.7853,-1.5706981284776198,0.0,-3.141592653589793
0.5554283094723007,0.004693204227906585,0.6196918878204829,0.004283762837662813,0.0029572070180216878,0.005545928820418341,-1.581106172973868,0.0038209397312888305,1.5764656128787904,-0.7809611557965338,-1.575057743248388,-0.0030483348812757605,3.135506402886332
0.5579271225764145,0.019863097375598576,0.6039985364141445,0.01616952174280506,0.011573039682866692,0.020960227890944576,-1.6096362188720856,0.014414446605430922,1.5922075266573419,-0.7690060867749844,-1.588768613332581,-0.012703595413348312,3.1154655693855346
0.5601421549942532,0.04524755602552825,0.5770893289016826,0.03538284248040179,0.026748333709165857,0.04601900811838955,-1.655446014579201,0.03170922377727531,1.6147732591562431,-0.7496978087141034,-1.6102555197145976,-0.02828581894848159,3.0787135036482973
0.5583139058234122,0.08015789063667349,0.538284854983698,0.061547211052417755,0.04993481212454635,0.08049562411400903,-1.7168657628530197,0.05572134336536347,1.6350455885280486,-0.7232841759523659,-1.637044707718563,-0.04804982509399913,3.01513230520801
0.5506951673963201,0.1236819518923056,0.49086957593600644,0.09442232208730444,0.08719110632192992,0.12442591197707775,-1.7790329525326418,0.08607837326734405,1.6525284508162252,-0.690034251991331,-1.667154783995206,-0.06996623738732022,2.9298375981813405
0.5366698423222171,0.17489921681069034,0.43911114788557537,0.1336613136390067,0.1434090076811743,0.1778758594796163,-1.8301103157153231,0.12245054524828507,1.668403012803757,-0.6502022198651171,-1.6993852634906823,-0.09345227434763959,2.831555775906327
0.5122025857637624,0.2314811052594326,0.38568822492213917,0.17849006221614916,0.2111399038354301,0.24017090424715815,-1.8735832565104045,0.16474128013063935,1.6832917851808031,-0.6039918888047671,-1.7316134169896658,-0.11706277445694346,2.7222256934781215
0.47554258144627676,0.28939633168353496,0.3380388456361195,0.220646678647385,0.28005658094016583,0.3156994942922567,-1.9097610375937737,0.21249391457537145,1.6978418991964352,-0.551614390970059,-1.7611975056490015,-0.14013954131207784,2.6121581948698855
0.4276333973721228,0.3454650487760077,0.2978224345215121,0.25342473931412307,0.35033120305822907,0.40899854019575765,-1.9394978582968374,0.26551047388537996,1.7127202038891212,-0.49329656131127814,-1.7852995115612045,-0.1641481578094668,2.5001513608478385
0.36938006818794705,0.397664269194341,0.26645331011759477,0.27858903188057926,0.42210194674806256,0.5164190178346847,-1.964199589304731,0.32360470021027116,1.728482315423259,-0.4292620780362633,-1.8028649853832526,-0.18849215639908756,2.3837438935459256
0.30807884217616643,0.43970797491485336,0.24404760777105602,0.2998147775508432,0.49276714753614165,0.618064693354823,-1.9852570571010928,0.38661345305467576,1.745242698258633,-0.35993833635205935,-1.8019392089230146,-0.20383000243543092,2.26341884886136
0.250661979489941,0.4704334502974914,0.22979166832568462,0.316485911721578,0.5597956058800553,0.7075660067800298,-2.0031796082002877,0.4541467872997658,1.7631156898657334,-0.2867059462548055,-1.779240125674649,-0.20279936552679456,2.1422167170202817
0.19963429044430614,0.49261349956489786,0.22269220594995975,0.32806249756482714,0.6215940055100646,0.786342759006234,-2.0184761023924658,0.5258902735771068,1.781839999690252,-0.2198402258149185,-1.7452139960074973,-0.1909673255603872,2.0236264398241772
0.1565339157694997,0.508621409435188,0.22151082084162532,0.3341665502124891,0.6767296470848293,0.8553457635979937,-2.031547188645593,0.6007756134880121,1.8007271894665744,-0.16274573240739781,-1.7047900555567737,-0.17216505841856589,1.9100823214102045
0.12246109900674308,0.5198383478544154,0.2243638682317965,0.3345599440330352,0.7240016893326212,0.9151076360347963,-2.042563773634825,0.6681487324556507,1.8189658152998145,-0.11408456828931271,-1.6666947825067564,-0.14705095562227477,1.8100125212551432
0.0965020785795755,0.5278334219507627,0.22973573201055242,0.33159809555274217,0.7624828471689634,0.9661328073895076,-2.0516410423011857,0.7253926171259747,1.8362327865572556,-0.07241179634718171,-1.635117172797378,-0.11904673465890259,1.7274993448154246
0.07643438491250364,0.5338666917487616,0.2368254663167347,0.32757233017274645,0.7915983997355904,1.009864053961066,-2.059184429124831,0.773193972839373,1.8522789090268157,-0.03673232498492672,-1.6112420390444164,-0.09174447599514624,1.6622294218606768
0.06103459828718197,0.5385263833931865,0.24507953973740568,0.3231102547445692,0.8108834235806845,1.0473216236581495,-2.0654811970063705,0.8120783563716116,1.8669286850932614,-0.00624949149784451,-1.594189728530059,-0.06767513923653157,1.6137359099919018
