#{"t_start": 1711781886.422358, "env_id": "None"}
r,l,t
-3.158712,199,3780.234435
-17.425333,199,3783.904939
13.379444,199,3787.488597
-15.458953,199,3791.092837
-22.272055,199,3794.733938
-25.575182,199,3798.318853
4.322934,199,3802.034945
5.661881,199,3805.626553
-38.993821,199,3809.205679
-6.490438,199,3812.792384
-10.926581,199,3816.450923
-20.842224,199,3820.855082
-36.642312,199,3824.486903
-37.671411,199,3828.085676
5.122909,199,3831.688646
-1.172244,199,3835.365319
-11.011617,199,3838.973143
-10.188292,199,3842.607095
-5.543898,199,3846.193643
-11.961479,199,3849.86518
-5.544892,199,3853.463659
1.890762,199,3857.944932
10.961411,199,3861.549797
-14.413326,199,3865.140139
-29.561765,199,3868.794472
22.681892,199,3872.389401
3.716067,199,3875.990274
-12.393791,199,3879.587164
-9.342526,199,3883.192918
-37.028894,199,3886.878501
0.191492,199,3890.510281
-34.343054,199,3894.889526
-7.500469,199,3898.485909
-54.075228,199,3902.148924
-41.341672,199,3905.767079
-38.871465,199,3909.361325
-9.569052,199,3912.996762
-31.498231,199,3916.598103
-63.194174,199,3920.239346
-28.459608,199,3923.870694
-30.556892,199,3927.478174
-8.602602,199,3931.07323
-18.406264,199,3935.565737
7.303183,199,3939.161517
5.316773,199,3942.778881
-21.466865,199,3946.381244
-9.05668,199,3949.989692
-13.214388,199,3953.642803
-30.720361,199,3957.27994
-57.902732,199,3960.911215
-6.936882,199,3964.491165
-39.263127,199,3968.166438
-52.975893,199,3972.566202
-36.112137,199,3976.170829
-6.632658,199,3979.775191
-75.601983,199,3983.383184
-8.220916,199,3987.061118
-30.387615,199,3990.661335
6.220153,199,3994.270926
-13.411443,199,3997.879715
-14.464169,199,4001.55289
-47.021241,199,4005.181224
-27.080759,199,4009.580484
-21.109521,199,4013.178424
-32.891027,199,4016.774495
-15.593193,199,4020.446143
-0.990821,199,4024.046054
-10.539115,199,4027.643405
-6.597616,199,4031.245556
-5.274519,199,4034.86988
-31.530011,199,4038.553519
-28.671507,199,4042.179159
13.611712,199,4046.691645
-18.711272,199,4050.307542
5.43335,199,4053.992928
-29.4525,199,4057.577642
-18.415433,199,4061.194643
-6.991255,199,4064.792109
-23.991402,199,4068.389295
-4.96115,199,4072.059856
10.651334,199,4075.677071
-6.715248,199,4079.288662
-17.40177,199,4082.91363
-53.466676,199,4087.421387
-13.646104,199,4091.002515
-28.104997,199,4094.581952
-19.240418,199,4098.171764
-13.688454,199,4101.793139
-5.413538,199,4105.461608
2.318744,199,4109.08057
-20.946961,199,4112.690313
-22.057664,199,4116.302292
-4.362542,199,4119.977169
-19.139563,199,4124.416366
-14.797347,199,4128.006255
-4.08546,199,4131.604432
-20.620198,199,4135.204436
-15.234834,199,4138.869085
-37.373054,199,4142.483779
-27.824366,199,4146.086618
-23.242365,199,4149.68237
-29.873138,199,4153.284631
-15.901464,199,4156.959867
-19.623292,199,4161.435807
-19.485578,199,4165.064415
-32.741677,199,4168.658374
-7.19602,199,4172.33231
-25.829279,199,4175.914021
-24.675295,199,4179.51493
-23.25025,199,4183.142554
-22.102883,199,4186.766551
-1.338988,199,4190.436596
-19.307905,199,4194.029417
-15.432826,199,4197.617094
-18.965234,199,4201.998073
-25.683269,199,4205.672274
-8.029975,199,4209.283225
-41.627152,199,4212.887208
-0.93169,199,4216.497695
-40.659703,199,4220.114233
-21.810848,199,4223.766491
-14.257562,199,4227.368768
-32.143991,199,4230.977193
-50.173746,199,4234.581686
-34.963097,199,4239.125942
-5.487818,199,4242.704335
-19.559502,199,4246.288635
-21.865482,199,4249.886285
-6.468874,199,4253.486907
-29.590501,199,4257.15984
-3.495178,199,4260.810286
-30.843144,199,4264.399835
-22.277327,199,4268.003043
-27.787866,199,4271.656383
-6.313798,199,4276.087125
-15.495854,199,4279.691474
-63.445826,199,4283.29546
-47.302534,199,4286.938394
-4.963244,199,4290.590533
-59.167831,199,4294.191385
-41.701609,199,4297.785589
-25.052968,199,4301.374592
-20.709706,199,4304.976679
-5.868517,199,4308.654388
0.732852,199,4313.078926
-7.952179,199,4316.687042
-19.2179,199,4320.286856
-11.439292,199,4323.978397
-50.959892,199,4327.572509
-14.695082,199,4331.170828
-5.322037,199,4334.773539
-28.801566,199,4338.374555
-24.357299,199,4342.049029
-25.860511,199,4345.680378
-29.449087,199,4349.284722
-8.785211,199,4353.704807
-45.113617,199,4357.37095
0.544526,199,4360.981464
-15.239816,199,4364.584406
-28.312357,199,4368.193891
-33.7855,199,4371.77973
-36.49482,199,4375.439256
-12.883039,199,4379.050414
-23.729854,199,4382.643934
-11.869728,199,4386.250526
-24.075854,199,4390.750523
-18.981822,199,4394.357053
-21.937756,199,4397.967833
-19.850811,199,4401.568997
-7.775591,199,4405.170743
7.251823,199,4408.845749
-20.420282,199,4412.470794
-5.133694,199,4416.088706
-48.941519,199,4419.696769
-26.765092,199,4423.280503
-12.942064,199,4427.82446
-26.834833,199,4431.414726
-20.242898,199,4435.009355
-31.712243,199,4438.594579
-24.499306,199,4442.271077
-21.927077,199,4445.888984
-19.466935,199,4449.489421
-36.916806,199,4453.08992
3.657621,199,4456.696267
-1.673298,199,4460.355009
-14.903105,199,4463.96592
3.362844,199,4468.420034
-29.314736,199,4472.005801
-44.172637,199,4475.682175
-54.160615,199,4479.277317
-17.590362,199,4482.887733
-25.896617,199,4486.481891
-30.735631,199,4490.090914
-23.69973,199,4493.753235
-30.745028,199,4497.343715
-9.260107,199,4500.965944
-17.631755,199,4505.396648
-42.691473,199,4509.05667
-0.679205,199,4512.655277
10.058711,199,4516.263654
-58.430632,199,4519.87915
-26.113308,199,4523.484261
-7.568476,199,4527.171111
-50.80627,199,4530.776228
-35.055984,199,4534.395212
-22.399375,199,4537.988391
3.294462,199,4542.3849
-12.759319,199,4546.049567
-14.177037,199,4549.660404
14.306871,199,4553.274295
-13.031348,199,4556.875522
-23.928817,199,4560.631236
-13.78355,199,4564.292734
-69.703518,199,4567.932065
8.839425,199,4571.566981
-23.01765,199,4575.203837
-2.537666,199,4579.878061
7.478778,199,4583.491678
2.205619,199,4587.08449
-9.264127,199,4590.690266
-9.271823,199,4594.39114
-23.603079,199,4597.99049
-15.402748,199,4601.619402
4.245828,199,4605.285318
8.509508,199,4608.916179
-29.212297,199,4612.630733
-28.458987,199,4616.219393
-11.117836,199,4620.614955
10.105236,199,4624.19917
-21.557365,199,4627.85881
-37.585453,199,4631.473215
-38.108299,199,4635.064814
-9.803672,199,4638.674774
-12.163006,199,4642.273994
-3.950652,199,4645.95482
-12.24195,199,4649.557855
-13.137119,199,4653.162015
-9.917755,199,4657.640761
-24.571089,199,4661.306044
-31.879781,199,4664.926448
-7.305952,199,4668.505476
-32.214772,199,4672.092386
-3.30577,199,4675.691107
-31.451901,199,4679.345674
-11.415119,199,4682.925608
-78.099693,199,4686.550579
2.701745,199,4690.160619
5.559112,199,4694.634437
-18.646934,199,4698.264394
-11.602869,199,4701.859688
-42.755959,199,4705.472032
-11.106807,199,4709.071545
-30.945658,199,4712.745626
-5.350265,199,4716.350691
-26.287794,199,4719.984441
-12.517272,199,4723.594419
-44.637544,199,4727.256203
-9.942059,199,4730.876289
-18.984757,199,4735.293328
-24.102878,199,4738.878965
-18.767541,199,4742.47377
-9.033145,199,4746.142246
-36.368069,199,4749.758398
-25.867391,199,4753.357651
-15.177887,199,4756.975676
-40.15475,199,4760.579608
-13.985655,199,4764.25075
-4.184958,199,4767.875148
-8.378158,199,4772.288479
-31.842591,199,4775.892005
-28.391643,199,4779.53891
-36.578088,199,4783.152564
-70.374798,199,4786.76687
-23.861622,199,4790.366119
-24.486614,199,4793.963762
-33.547575,199,4797.671318
-10.696488,199,4801.266266
-14.365418,199,4804.857997
-18.488584,199,4809.301595
-29.854287,199,4812.945344
-26.735931,199,4816.552362
-46.598432,199,4820.153398
-35.915129,199,4823.754704
-10.9402,199,4827.362828
-24.3974,199,4831.025352
2.347095,199,4834.608295
-81.219386,199,4838.198274
-45.321145,199,4841.794629
-26.747855,199,4845.485827
-63.356158,199,4849.915766
-18.287889,199,4853.491616
-27.770145,199,4857.077474
-52.466912,199,4860.679024
-39.11057,199,4864.373665
-7.014545,199,4867.996557
-16.435222,199,4871.598829
-15.920118,199,4875.190149
4.767907,199,4878.801007
-44.160339,199,4882.456812
-29.182124,199,4886.87517
-61.217407,199,4890.488311
-60.784287,199,4894.082596
-41.885394,199,4897.759656
-65.802751,199,4901.372343
-68.077505,199,4904.966591
-61.688453,199,4908.564006
-27.256038,199,4912.169421
-82.442197,199,4915.836902
-60.286891,199,4919.450184
-53.085704,199,4923.868999
-48.317282,199,4927.487579
-37.751041,199,4931.148284
-35.901754,199,4934.727422
-18.262423,199,4938.318212
-53.659004,199,4941.911345
-63.194069,199,4945.516538
-80.421132,199,4949.224185
-23.666605,199,4952.816756
-65.467627,199,4956.411782
-51.071188,199,4960.803231
-31.410457,199,4964.456731
4.353033,199,4968.060604
-28.000914,199,4971.686197
-37.63517,199,4975.306523
-74.53581,199,4978.902881
-71.24384,199,4982.612483
-7.294559,199,4986.226604
-69.164678,199,4989.846707
-24.969035,199,4993.472797
-18.503049,199,4997.137239
-35.105044,199,5001.57238
-37.394275,199,5005.185292
-12.232361,199,5008.80553
-54.244531,199,5012.390004
-25.990977,199,5016.046686
-11.768461,199,5019.666912
-51.409852,199,5023.269812
-33.760229,199,5026.867802
-44.35158,199,5030.467575
-28.137049,199,5034.152236
-32.212622,199,5038.590747
-40.914998,199,5042.187801
-59.325697,199,5045.787431
-42.95855,199,5049.462105
-35.328201,199,5053.07515
-42.695354,199,5056.674752
-47.50098,199,5060.275045
-27.713613,199,5063.872288
-61.715722,199,5067.560728
-39.002071,199,5071.186229
-36.451261,199,5075.575753
-39.24023,199,5079.166443
-20.473816,199,5082.841567
-47.536102,199,5086.434148
-21.541214,199,5090.039294
-34.078247,199,5093.644001
-69.764122,199,5097.243475
-34.477815,199,5100.90601
-19.536998,199,5104.499267
-6.325245,199,5108.079311
-60.427207,199,5111.686418
-51.550314,199,5116.184914
-36.48621,199,5119.821606
-13.334942,199,5123.4432
-26.674265,199,5127.048889
-19.772864,199,5130.625456
-62.243213,199,5134.276647
-52.479398,199,5137.871318
-33.581641,199,5141.462736
-42.35664,199,5145.062542
-47.025388,199,5148.657441
-16.228659,199,5153.146448
-25.769318,199,5156.718972
-40.045133,199,5160.338496
-20.015353,199,5163.958871
-21.244141,199,5167.650376
-17.043051,199,5171.273129
-34.553946,199,5174.873435
-43.55747,199,5178.471282
-45.302989,199,5182.092752
-17.634809,199,5185.808946
-37.518119,199,5190.445555
-17.242571,199,5194.070851
-45.440501,199,5197.759988
-31.881287,199,5201.372127
-3.55541,199,5205.080583
-25.465531,199,5208.677296
-31.472815,199,5212.285795
-70.547551,199,5215.907473
-15.101512,199,5219.624195
-52.535171,199,5223.21623
-77.772057,199,5227.683923
-40.964603,199,5231.293738
-84.921892,199,5235.029784
-85.477578,199,5238.669178
-58.420311,199,5242.285908
-51.494518,199,5245.904496
11.098271,199,5249.510196
-2.708664,199,5253.183751
-48.006228,199,5256.81277
-40.106201,199,5260.399749
-12.961783,199,5264.041171
-34.8428,199,5268.465154
-3.876401,199,5272.144471
-50.59924,199,5275.750385
-16.963265,199,5279.344395
-44.324079,199,5282.920299
-40.207797,199,5286.589004
-11.526286,199,5290.19717
-37.6585,199,5293.783218
-46.810476,199,5297.363834
-20.456903,199,5300.981909
-51.932799,199,5305.514916
-10.251711,199,5309.100313
-3.391974,199,5312.68363
-41.933271,199,5316.333907
-27.126961,199,5319.986029
-33.686739,199,5323.561751
-35.385825,199,5327.170171
-11.984831,199,5330.776111
-52.957867,199,5334.379387
-1.957425,199,5338.048399
2.831145,199,5342.470244
-34.772559,199,5346.076911
-15.183677,199,5349.662521
8.258801,199,5353.359246
3.075166,199,5356.967698
-42.495822,199,5360.567538
1.755682,199,5364.17033
-12.39265,199,5367.791095
9.566668,199,5371.439999
3.203859,199,5375.021225
-31.741937,199,5378.625723
-34.434075,199,5383.053201
-81.311331,199,5386.726453
7.515502,199,5390.296465
-63.237133,199,5393.881357
-20.766162,199,5397.490381
-34.061379,199,5401.08946
-4.260843,199,5404.73828
-37.510475,199,5408.339045
2.782734,199,5411.945717
-47.722605,199,5415.55285
-25.632267,199,5420.038473
-13.530406,199,5423.646583
-70.530204,199,5427.25369
-89.036752,199,5430.856482
-26.774965,199,5434.469415
-74.337482,199,5438.141294
-53.674031,199,5441.736656
-26.458649,199,5445.313879
1.59326,199,5448.915811
-25.80537,199,5452.609124
-28.878173,199,5457.06205
-35.777848,199,5460.66024
-52.238745,199,5464.274359
-19.912612,199,5467.89234
-28.964174,199,5471.579038
-19.730271,199,5475.173997
4.91165,199,5478.785436
-12.752109,199,5482.403406
-20.343621,199,5486.070287
-24.985914,199,5489.6793
-14.734738,199,5494.090757
-30.640197,199,5497.674405
-50.619912,199,5501.340985
-34.145729,199,5504.924215
-37.700154,199,5508.539429
-4.764044,199,5512.139362
-30.119013,199,5515.719766
-36.270896,199,5519.382696
-40.562058,199,5522.974011
-35.876641,199,5526.562846
-64.309099,199,5530.161301
-27.231839,199,5534.661008
-41.282657,199,5538.261127
-28.164144,199,5541.864762
-31.14895,199,5545.472765
-15.466316,199,5549.076132
-19.14405,199,5552.733084
-7.194727,199,5556.311772
-28.103128,199,5559.928575
-19.086161,199,5563.516033
-0.648716,199,5567.105231
-58.836501,199,5571.588073
-34.755577,199,5575.182665
-21.533069,199,5578.780797
-16.84785,199,5582.386175
-30.337544,199,5586.051269
-18.447341,199,5589.678735
-8.026824,199,5593.280797
-48.134184,199,5596.890159
-33.058703,199,5600.486677
-17.282489,199,5604.145854
2.380735,199,5608.608759
-39.441603,199,5612.189878
21.127234,199,5615.871852
-28.120872,199,5619.514108
-12.8693,199,5623.195686
-12.591087,199,5626.818538
-16.292252,199,5630.475617
7.648054,199,5634.098636
-28.280934,199,5637.834411
-10.211456,199,5641.461753
-37.268858,199,5645.088921
-4.055793,199,5649.495898
-7.580741,199,5653.154708
-26.747211,199,5656.768721
-29.872738,199,5660.364432
-5.618139,199,5663.969299
-42.24471,199,5667.558418
-39.585028,199,5671.23155
-26.717716,199,5674.81225
-13.117352,199,5678.410141
-33.848534,199,5681.997491
-27.9001,199,5686.39293
-4.862782,199,5690.052131
-3.749762,199,5693.659827
-24.947661,199,5697.266047
-18.19727,199,5700.859717
-14.36208,199,5704.5322
-73.673527,199,5708.133089
-16.979521,199,5711.749496
-25.467235,199,5715.349251
-39.725897,199,5718.957353
-18.489926,199,5723.472525
-19.693457,199,5727.071121
-19.318989,199,5730.672337
-20.853549,199,5734.264384
-21.021469,199,5737.957612
-3.714399,199,5741.544042
-10.349622,199,5745.155453
-25.204673,199,5748.754784
-23.50927,199,5752.382289
-25.524774,199,5756.05762
-19.826249,199,5759.657432
-46.096555,199,5764.086294
-3.724738,199,5767.674929
-27.112314,199,5771.332273
-27.057875,199,5774.938124
-35.862578,199,5778.564014
-17.00306,199,5782.162328
-35.819093,199,5785.773922
-25.630965,199,5789.435693
-27.282233,199,5793.060602
-33.796966,199,5796.662679
-52.989633,199,5801.068535
-58.031079,199,5804.738486
-53.787787,199,5808.317774
-63.041874,199,5811.917011
-45.427885,199,5815.548553
-31.02199,199,5819.159968
-31.964494,199,5822.828827
-4.468705,199,5826.439396
-32.223813,199,5830.063282
-41.495311,199,5833.670821
-22.791684,199,5838.155753
-72.77137,199,5841.76008
-49.900829,199,5845.357796
-36.038719,199,5848.972046
-33.981821,199,5852.559002
-18.985285,199,5856.271063
-26.872944,199,5859.858731
-34.847625,199,5863.475983
-37.235951,199,5867.071986
-50.639603,199,5870.751863
-17.738892,199,5875.169588
-79.485247,199,5878.767994
-3.63685,199,5882.390494
-19.687261,199,5886.002204
-35.804501,199,5889.65976
-51.120691,199,5893.269056
-19.42053,199,5896.898523
-42.264268,199,5900.511318
-21.020274,199,5904.168903
-55.713109,199,5907.771457
-24.069405,199,5911.387849
-19.166815,199,5915.778135
-51.483361,199,5919.388822
-61.264786,199,5923.037812
-40.046071,199,5926.658591
-37.203583,199,5930.267731
-39.593492,199,5933.875682
-21.233599,199,5937.537224
-62.899752,199,5941.160881
-30.788326,199,5944.772656
-60.890749,199,5948.378189
-35.480553,199,5952.786304
-44.180176,199,5956.454743
-43.922269,199,5960.076094
-32.880538,199,5963.66083
-13.950913,199,5967.254654
-28.047001,199,5970.87021
-24.288987,199,5974.540148
-40.9611,199,5978.167222
-31.203559,199,5981.760388
-17.117105,199,5985.370043
-41.114042,199,5989.923047
-30.424126,199,5993.526004
-25.339509,199,5997.14874
-27.158466,199,6000.759008
-55.398199,199,6004.369365
-23.850152,199,6008.041442
-7.047426,199,6011.646583
-15.266818,199,6015.250798
-18.094246,199,6018.849102
-31.192269,199,6022.536276
-18.474743,199,6026.148838
-21.545201,199,6030.572103
-40.607963,199,6034.182349
-15.089176,199,6037.838039
-17.861551,199,6041.536556
-11.113219,199,6045.108512
-29.915364,199,6048.7074
-15.315039,199,6052.330558
-21.611786,199,6056.012234
-5.705576,199,6059.608614
-22.285959,199,6063.194286
-11.000029,199,6067.67033
-22.235288,199,6071.286478
-11.194823,199,6074.955378
-27.140677,199,6078.565046
-12.735931,199,6082.169791
-6.457185,199,6085.768957
-10.383007,199,6089.462923
-4.388069,199,6093.072443
-33.412296,199,6096.680618
-24.038976,199,6100.272092
-18.640476,199,6104.677076
-17.194109,199,6108.348078
1.791946,199,6111.952572
-7.105519,199,6115.556722
-5.595337,199,6119.188187
-27.526538,199,6122.849265
-10.415057,199,6126.465308
-14.842821,199,6130.071247
-1.523945,199,6133.667814
-26.273997,199,6137.271908
-11.775472,199,6141.801075
-2.409252,199,6145.379347
0.081467,199,6148.98447
-12.169374,199,6152.582582
-19.67315,199,6156.167103
-9.464671,199,6159.848726
-4.057044,199,6163.45778
-5.094649,199,6167.06067
-22.646254,199,6170.66758
-4.45241,199,6174.335118
-3.136921,199,6177.952898
-7.239907,199,6182.368369
-0.243891,199,6185.96657
-21.581061,199,6189.670192
-2.83175,199,6193.268802
-16.900743,199,6196.871791
-11.430257,199,6200.470328
4.291384,199,6204.079164
-12.845458,199,6207.757518
-6.52546,199,6211.370742
6.370433,199,6214.95588
-8.360711,199,6219.420295
-41.74813,199,6223.113739
-15.442814,199,6226.699652
-32.392352,199,6230.284327
-3.768076,199,6233.889085
-3.34324,199,6237.467326
-12.122064,199,6241.140971
5.623557,199,6244.749624
-2.467647,199,6248.372422
-0.610546,199,6251.968711
-0.183017,199,6256.509998
-1.461321,199,6260.086576
-17.59379,199,6263.674134
-1.553725,199,6267.262657
2.873728,199,6270.872847
-5.276296,199,6274.525856
-4.898121,199,6278.1095
-25.609182,199,6281.694602
-2.601573,199,6285.288034
-13.559077,199,6288.928124
-2.847247,199,6292.501618
-12.914487,199,6296.941945
4.602497,199,6300.5399
-10.320936,199,6304.151809
1.414261,199,6307.817049
-12.945572,199,6311.399403
-7.203618,199,6314.986034
11.002038,199,6318.654173
3.748481,199,6322.255121
5.341761,199,6325.933458
-2.67103,199,6329.576982
-19.79775,199,6333.988009
-10.284982,199,6337.610455
-3.286538,199,6341.259727
-10.694544,199,6344.877657
-4.186421,199,6348.482842
-12.379092,199,6352.074428
-17.08604,199,6355.672718
-15.125977,199,6359.345348
-12.567463,199,6362.94917
-12.425305,199,6366.556844
1.088155,199,6370.970885
-13.465004,199,6374.65387
-14.103357,199,6378.277981
-5.100322,199,6381.876525
-4.023859,199,6385.460914
0.281235,199,6389.062059
1.797484,199,6392.748207
10.160341,199,6396.358222
6.060036,199,6399.958485
4.741562,199,6403.553856
-12.197507,199,6408.027989
-6.263684,199,6411.630078
-6.484002,199,6415.259523
-7.573606,199,6418.862252
-11.257332,199,6422.469889
-3.083641,199,6426.141979
-13.631957,199,6429.769993
-18.311293,199,6433.357984
-2.612186,199,6436.964194
7.224157,199,6440.56395
-9.08003,199,6444.222656
-9.956612,199,6448.678762
9.294177,199,6452.269627
-5.031742,199,6455.86694
-4.847677,199,6459.531798
-6.229133,199,6463.129014
-8.468809,199,6466.737147
-4.760818,199,6470.349211
-10.302962,199,6473.966838
-6.272277,199,6477.63032
-14.888248,199,6481.214255
-19.695908,199,6485.671183
-20.328154,199,6489.273879
0.884138,199,6492.956416
-12.038937,199,6496.575376
-14.766997,199,6500.174408
-10.960369,199,6503.778057
-9.758284,199,6507.366385
-12.32036,199,6511.029131
2.661855,199,6514.643201
-2.929184,199,6518.269853
-22.408531,199,6522.690495
-27.667708,199,6526.359607
-10.913118,199,6529.959995
-10.246201,199,6533.571642
-11.540763,199,6537.183036
-4.918267,199,6540.769299
-10.324248,199,6544.446285
-9.495291,199,6548.047007
-19.582168,199,6551.668677
-15.078493,199,6555.291464
-12.199526,199,6558.976928
-0.949628,199,6563.36669
-17.877718,199,6566.96486
-14.486766,199,6570.56743
-18.268644,199,6574.165893
-17.97285,199,6577.826349
-10.823319,199,6581.450559
-1.678473,199,6585.053098
3.410443,199,6588.676206
-13.554658,199,6592.328246
-30.876326,199,6595.953917
-37.366942,199,6600.372627
-11.633566,199,6603.982185
-9.183626,199,6607.572076
-18.133195,199,6611.227144
-14.996301,199,6614.813507
-4.698564,199,6618.400693
-17.138918,199,6621.990215
5.454742,199,6625.58824
-18.287509,199,6629.237991
-6.325847,199,6632.85413
-12.845133,199,6637.269163
-0.442411,199,6640.867236
-14.519397,199,6644.525269
-6.164751,199,6648.118264
-4.607335,199,6651.706706
3.523114,199,6655.300178
-7.35522,199,6658.896606
-17.238487,199,6662.566578
9.842061,199,6666.17838
-25.019615,199,6669.771184
-12.956276,199,6673.368656
-10.36618,199,6677.935728
-28.232011,199,6681.540149
-19.793091,199,6685.113614
-0.135588,199,6688.740337
9.631036,199,6692.357596
-39.280207,199,6696.018979
-17.183045,199,6699.639642
-20.163675,199,6703.262512
-39.200808,199,6706.871271
-15.26269,199,6710.528478
-18.778922,199,6714.953432
-6.507842,199,6718.564564
-39.27314,199,6722.164025
-16.526437,199,6725.77524
4.738397,199,6729.436606
-0.000944,199,6733.045544
-14.9378,199,6736.636278
-24.415747,199,6740.237036
-0.859822,199,6743.914121
-5.097077,199,6747.499584
-4.100102,199,6751.990688
9.747163,199,6755.608392
-28.009652,199,6759.196721
-10.109172,199,6762.842947
1.106704,199,6766.464406
-20.794901,199,6770.069613
-31.200894,199,6773.678313
-18.639377,199,6777.278243
-5.502584,199,6780.99815
-9.352254,199,6784.571017
-8.714014,199,6789.926036
-12.630297,199,6793.560971
-21.310722,199,6797.249598
-5.937936,199,6800.86909
-12.996193,199,6804.493252
6.143591,199,6808.106931
-6.895192,199,6811.75357
-10.364324,199,6815.453641
-6.463165,199,6819.107999
-8.046428,199,6822.688284
-1.407634,199,6826.296538
-1.764178,199,6830.786481
-3.289656,199,6834.439912
-5.81236,199,6838.053353
-9.651911,199,6841.691789
-10.926961,199,6845.365875
-18.90251,199,6849.034452
-20.561427,199,6852.613451
-24.944072,199,6856.205758
-0.175696,199,6859.793597
-61.694578,199,6863.444272
-8.459439,199,6867.855981
-10.865214,199,6871.462647
5.036054,199,6875.067659
-9.907077,199,6878.657413
-11.953579,199,6882.315786
2.140275,199,6885.894172
2.381146,199,6889.479684
-7.487548,199,6893.079328
-12.6328,199,6896.68794
-21.24339,199,6900.366224
-31.665988,199,6904.816607
-15.365207,199,6908.429723
-13.439238,199,6912.056815
-16.121938,199,6915.743937
-24.369066,199,6919.368754
-16.256204,199,6922.959118
-30.867979,199,6926.561538
-25.115511,199,6930.170491
-22.035567,199,6933.835896
-10.999144,199,6937.409351
-13.357198,199,6941.024191
-25.038194,199,6945.444296
-6.250267,199,6949.115819
-17.531957,199,6952.740822
-42.363196,199,6956.36151
4.676507,199,6959.971625
2.569993,199,6963.546786
-13.747488,199,6967.211381
-14.90587,199,6970.795471
-15.230102,199,6974.387348
-16.789942,199,6977.98033
-27.834771,199,6982.511866
-4.382835,199,6986.132351
-8.749219,199,6989.758154
-5.061347,199,6993.385324
-12.329939,199,6996.984042
-15.983041,199,7000.633153
-19.312032,199,7004.260468
-8.741461,199,7007.857104
-10.149158,199,7011.483719
-19.303534,199,7015.161773
-22.05126,199,7019.648609
-16.003818,199,7023.247738
-11.68587,199,7026.871537
-22.95096,199,7030.45561
-15.702488,199,7034.146756
-31.291016,199,7037.752214
-10.938828,199,7041.358015
-11.078202,199,7044.975913
-25.492865,199,7048.571061
-18.966157,199,7052.234174
-46.638942,199,7056.667677
-20.501865,199,7060.26441
-39.730697,199,7063.880654
-23.397214,199,7067.575069
-33.238117,199,7071.158313
-22.711708,199,7074.763881
-32.97013,199,7078.372858
-43.254319,199,7081.970276
-16.12694,199,7085.62572
-27.345373,199,7089.216022
-55.77403,199,7092.823406
-13.222322,199,7097.267797
-24.155941,199,7100.937384
-17.289655,199,7104.554758
-48.364585,199,7108.209866
-15.137892,199,7111.842849
-31.600222,199,7115.450174
-18.822165,199,7119.179801
-10.567682,199,7122.80053
-29.311328,199,7126.393794
-7.934078,199,7129.972719
-23.005558,199,7134.504552
-48.199909,199,7138.086343
-22.411453,199,7141.679428
-16.696254,199,7145.273185
-35.106696,199,7148.881132
-19.272728,199,7152.596527
-19.047165,199,7156.179327
-27.457775,199,7159.778742
-14.08836,199,7163.381698
-26.564048,199,7166.976195
-24.188872,199,7171.537334
-20.732065,199,7175.14892
-24.638016,199,7178.745008
-26.950527,199,7182.374604
-17.017834,199,7186.054006
-12.82058,199,7189.655173
-26.314671,199,7193.253987
-10.910575,199,7196.868629
-21.627493,199,7200.474091
-15.872632,199,7204.171352
-12.993423,199,7207.768411
-31.324572,199,7212.254699
-24.507957,199,7215.857702
-8.413134,199,7219.555566
-29.181285,199,7223.167462
-17.84964,199,7226.763293
-13.705659,199,7230.362033
-18.011843,199,7233.960804
-8.851474,199,7237.623168
-15.737129,199,7241.234496
-34.069016,199,7244.843161
0.095973,199,7249.246556
-24.320303,199,7252.916505
-33.827445,199,7256.518612
-21.139535,199,7260.104428
-3.505921,199,7263.689912
-27.590824,199,7267.288387
-13.63084,199,7270.968118
-23.520659,199,7274.561315
-30.171644,199,7278.15984
-18.696057,199,7281.754671
-12.218623,199,7286.174806
-16.030798,199,7289.83642
-9.378637,199,7293.457512
-20.895494,199,7297.066192
-24.889292,199,7300.678813
-6.990228,199,7304.35174
-15.962038,199,7307.972517
-18.602501,199,7311.608276
-12.96945,199,7315.198242
-14.931186,199,7318.790011
-20.66646,199,7323.340842
-7.731642,199,7326.947611
-24.928069,199,7330.551028
-26.708633,199,7334.146159
-4.298065,199,7337.873868
-13.265419,199,7341.490692
-9.946211,199,7345.080219
-18.93058,199,7348.666888
-7.60682,199,7352.26669
-31.971083,199,7355.934752
-16.712156,199,7359.533162
4.136676,199,7363.951885
-5.388457,199,7367.56581
-1.700508,199,7371.236748
-6.597234,199,7374.844883
-16.412418,199,7378.450311
-25.117645,199,7382.051158
-1.609185,199,7385.646472
-1.550665,199,7389.315248
-14.554839,199,7392.906401
-17.981803,199,7396.535025
-20.627678,199,7400.962669
-0.385265,199,7404.661683
-11.040193,199,7408.269405
-11.468966,199,7411.869438
-7.065053,199,7415.466365
-43.614728,199,7419.063574
-4.736532,199,7422.747257
-11.266354,199,7426.361152
-7.837724,199,7429.968761
-10.418389,199,7433.566183
-7.444614,199,7438.071711
-0.392091,199,7441.664926
-4.970397,199,7445.272061
-6.659837,199,7448.852527
-22.845502,199,7452.478435
-11.200334,199,7456.13348
-10.210787,199,7459.749568
-0.699727,199,7463.359895
-15.768871,199,7466.96951
-11.627731,199,7470.634592
-0.773144,199,7474.242364
-2.793709,199,7478.649537
-8.058327,199,7482.248487
-6.363772,199,7485.859037
-3.183351,199,7489.533206
